10859219	2000	07	19
10859346	2000	08	10
10859358	2000	08	10
10861024	2000	07	31
10861240	2001	01	26
10861244	2001	01	26
10864667	2000	08	22
10864674	2000	08	22
10866939	2000	08	03
10866940	2000	08	03
10866945	2000	08	03
10866948	2000	08	03
10866950	2000	08	03
10866951	2000	08	03
10866953	2000	08	03
10866954	2000	08	03
10866956	2000	08	03
10866957	2000	08	03
10871283	2000	08	01
10871286	2000	08	01
10871287	2000	08	01
10871288	2000	08	01
10871637	2000	08	29
10871638	2000	08	29
10871639	2000	08	29
10871640	2000	08	29
10871641	2000	08	29
10878094	2000	09	07
10878098	2000	09	07
10878099	2000	09	07
10878101	2000	09	07
10878102	2000	09	07
10878105	2000	09	07
10878106	2000	09	07
10880438	2000	10	05
10880439	2000	10	05
10880443	2000	10	05
10882404	2000	10	17
10884414	2000	08	10
10888666	2000	09	29
10888671	2000	09	29
10888677	2000	09	29
10888681	2000	09	29
10888682	2000	09	29
10888684	2000	09	29
10890900	2000	08	24
10893267	2000	08	10
10893268	2000	08	10
10893270	2000	08	10
10896714	2000	09	18
10896715	2000	09	18
10896716	2000	09	18
10896718	2000	09	18
10896719	2000	09	18
10896720	2000	09	18
10896721	2000	09	18
10896723	2000	09	18
10896724	2000	09	18
10896733	2000	09	18
10896734	2000	09	18
10896755	2000	09	18
10899112	2000	09	18
10899113	2000	09	18
10899115	2000	09	18
10900015	2000	08	24
10903147	2001	01	02
10903339	2000	08	21
10903955	2000	09	13
10903957	2000	09	13
10903972	2000	09	13
10903979	2000	09	13
10903981	2000	09	13
10908579	2000	08	18
10908613	2000	08	10
10913175	2000	08	28
10913182	2000	08	28
10919863	2000	09	20
10919865	2000	09	20
10919869	2000	09	20
10919870	2000	09	20
10920007	2000	09	29
10920011	2000	09	29
10920014	2000	09	29
10920016	2000	09	29
10920018	2000	09	29
10920023	2000	09	29
10921879	2000	09	28
10922002	2000	10	13
10922003	2000	10	13
10922004	2000	10	13
10922005	2000	10	13
10922007	2000	10	13
10922008	2000	10	13
10922009	2000	10	13
10922011	2000	10	13
10922013	2000	10	13
10922014	2000	10	13
10922045	2000	09	05
10922060	2000	09	05
10923987	2000	08	22
10926832	2001	01	02
10928950	2000	09	13
10928966	2000	09	13
10930446	2000	09	18
10930456	2000	09	05
10930461	2000	09	05
10930465	2000	09	05
10930469	2000	09	05
10931868	2000	09	05
10931872	2000	09	05
10931875	2000	09	05
10931944	2000	09	19
10931951	2000	09	19
10931955	2000	09	19
10933676	2000	09	14
10935475	2000	08	17
10935520	2000	11	09
10944110	2000	09	29
10944167	2000	10	05
10944168	2000	10	05
10944170	2000	10	05
10944171	2000	10	05
10944176	2000	10	05
10944177	2000	10	05
10944178	2000	10	05
10944181	2000	10	05
10944183	2000	10	05
10944223	2000	09	19
10944233	2000	09	19
10948163	2000	09	08
10952663	2000	10	05
10952666	2000	10	05
10952672	2000	10	05
10952680	2000	10	05
10952690	2000	10	05
10952691	2000	10	05
10954560	2000	09	27
10954568	2000	09	27
10954572	2000	09	27
10960076	2000	11	03
10962010	2000	10	24
10962011	2000	10	24
10962012	2000	10	24
10962013	2000	10	24
10962016	2000	10	24
10962017	2000	10	24
10962018	2000	10	24
10962020	2000	10	24
10990529	2000	11	14
10962021	2000	10	24
10963665	2000	10	05
10968991	2000	10	18
10968994	2000	10	18
10968995	2000	10	18
10968996	2000	10	18
10968998	2000	10	18
10969000	2000	10	18
10969009	2000	10	18
10970423	2000	11	07
10970424	2000	11	07
10970425	2000	11	07
10970426	2000	11	07
10970427	2000	11	07
10970428	2000	11	07
10970429	2000	11	07
10970433	2000	11	07
10970436	2000	11	07
10970440	2000	11	07
10970839	2000	10	24
10970850	2000	10	24
10973476	2000	10	12
10973992	2000	10	10
10973995	2000	10	10
10973999	2000	10	10
10974003	2000	10	10
10982373	2000	10	04
10982399	2000	12	07
10982406	2000	12	07
10982850	2000	10	19
10982851	2000	10	19
10984509	2000	11	09
10990455	2000	10	30
10990456	2000	10	30
10990530	2000	11	14
10990533	2000	11	14
10990534	2000	11	14
10990535	2000	11	14
10990536	2000	11	14
10990539	2000	11	14
10990540	2000	11	14
10990541	2000	11	14
10990546	2000	11	14
10990548	2000	11	14
10991914	2000	11	15
10991923	2000	11	15
10991950	2001	01	18
10992510	2000	11	03
10993915	2000	10	30
10995438	2000	10	12
10995441	2000	10	12
10995443	2000	10	12
10995447	2000	10	12
10998347	2001	01	26
11000206	2000	10	12
11004201	2000	11	20
11004202	2000	11	20
11004203	2000	11	20
11004204	2000	11	20
11004205	2000	11	20
11004206	2000	11	20
11008179	2000	11	28
11013209	2000	12	08
11015301	2000	11	06
11015303	2000	11	06
11015309	2000	11	06
11015449	2000	10	12
11016958	2000	11	09
11018051	2000	11	13
11018052	2000	11	13
11018057	2000	11	13
11018060	2000	11	13
11018061	2000	11	13
11018103	2000	11	14
11018104	2000	11	14
11018106	2000	11	14
11018107	2000	11	14
11018108	2000	11	14
11018111	2000	11	14
11018112	2000	11	14
11018121	2000	11	14
11021815	2000	10	16
11023885	2000	11	13
11023887	2000	11	13
11023897	2000	11	13
11023898	2000	11	13
11023899	2000	11	13
11023900	2000	11	13
11023902	2000	11	13
11027357	2000	11	09
11027430	2000	11	03
11029036	2000	11	01
11029050	2000	11	01
11029052	2000	11	01
11029055	2000	11	01
11030718	2000	12	05
11032807	2000	11	28
11034614	2000	12	19
11034617	2000	12	19
11034618	2000	12	19
11034619	2000	12	19
11034621	2000	12	19
11035015	2001	03	06
11035798	2000	11	28
11035805	2000	11	28
11038169	2000	11	20
11038189	2000	11	20
11102507	2000	12	21
11041878	2000	11	29
11041879	2000	11	29
11044126	2000	11	21
11050179	2000	11	27
11050185	2000	11	27
11050202	2000	11	28
11050207	2000	11	28
11050208	2000	11	28
11052545	2001	02	02
11053119	2001	01	11
11053120	2001	01	11
11053121	2001	01	11
11053122	2001	01	11
11053124	2001	01	11
11053125	2001	01	11
11053126	2001	01	11
11053128	2001	01	11
11053140	2001	01	11
11053218	2001	01	09
11055989	2000	11	27
11055991	2000	11	27
11055992	2000	11	27
11055994	2000	11	27
11055995	2000	11	27
11055996	2000	11	27
11055998	2000	11	27
11055999	2000	11	27
11159398	2001	02	22
11060024	2000	11	29
11060121	2001	01	26
11060122	2001	01	26
11060123	2001	01	26
11060124	2001	01	26
11060125	2001	01	26
11060126	2001	01	26
11060127	2001	01	26
11060128	2001	01	26
11060129	2001	01	26
11060131	2001	01	26
11062259	2000	11	21
11062263	2000	11	21
11069288	2000	12	12
11069304	2000	12	12
11069958	2000	11	14
11069972	2000	11	14
11070038	2000	12	04
11071901	2001	02	02
11071902	2001	02	02
11071903	2001	02	02
11071909	2001	02	02
11071915	2001	02	02
11076972	2000	12	22
11076967	2000	12	22
11076975	2000	12	22
11077444	2000	11	16
11080141	2000	12	15
11080148	2000	12	15
11080149	2000	12	15
11080158	2000	12	15
11080248	2001	01	23
11080252	2001	01	23
11080249	2001	01	23
11080251	2001	01	23
11080253	2001	01	23
11080254	2001	01	23
11080255	2001	01	23
11080256	2001	01	23
11080257	2001	01	23
11080258	2001	01	23
11080259	2001	01	23
11082114	2001	02	02
11082116	2001	02	02
11082119	2001	02	02
11082130	2001	02	02
11083771	2000	12	13
11083857	2000	12	13
11085932	2001	01	02
11086001	2000	12	15
11086008	2000	12	15
11090098	2000	12	20
11090125	2000	12	20
11090173	2001	01	11
11090213	2001	01	08
11090217	2001	01	08
11094087	2000	12	13
11095713	2000	12	18
11095753	2000	12	18
11099344	2000	12	26
11099349	2000	12	26
11099350	2000	12	26
11099351	2000	12	26
11101513	2000	12	26
11101518	2000	12	26
11101519	2000	12	26
11101641	2001	01	08
11101642	2001	01	08
11101643	2001	01	08
11101644	2001	01	08
11101647	2001	01	08
11101649	2001	01	08
11101653	2001	01	08
11101654	2001	01	08
11101656	2001	01	08
11101658	2001	01	08
11102513	2000	12	21
11102514	2000	12	21
11102518	2000	12	21
11102522	2000	12	21
11106590	2001	01	18
11106592	2001	01	18
11106596	2001	01	18
11106600	2001	01	18
11106608	2001	01	18
11106609	2001	01	18
11106610	2001	01	18
11106611	2001	01	18
11106613	2001	01	18
11106615	2001	01	18
11112983	2002	09	23
11113207	2001	01	18
11115874	2001	01	02
11118245	2001	01	23
11118489	2001	01	22
11118490	2001	01	22
11118491	2001	01	22
11118492	2001	01	22
11118494	2001	01	22
11118495	2001	01	22
11118496	2001	01	22
11118498	2001	01	22
11118499	2001	01	22
11118503	2001	01	22
11118504	2001	01	22
11118509	2001	01	22
11119542	2001	01	18
11119598	2001	01	04
11119602	2001	01	04
11120759	2001	01	22
11121075	2001	01	16
11121079	2001	01	16
11121434	2001	01	17
11121435	2001	01	17
11121436	2001	01	17
11124806	2001	02	02
11128982	2000	12	20
11134067	2001	01	25
11134232	2001	01	29
11134295	2001	01	04
11160692	2001	02	22
11134344	2001	02	02
11134533	2001	01	26
11136855	2001	01	26
11136856	2001	01	26
11136858	2001	01	26
11136861	2001	01	26
11139432	2001	01	26
11139444	2001	01	26
11139462	2001	01	26
11139649	2001	01	18
11153649	2001	01	10
11144666	2000	12	28
11701509	2001	11	15
11149923	2001	01	26
11149929	2001	01	26
11152497	2001	02	02
11152500	2001	02	02
11152526	2001	02	02
11154277	2001	02	06
11156564	2001	01	26
11156566	2001	01	26
11156581	2001	01	26
11156589	2001	01	26
11157973	2001	02	22
11157977	2001	02	22
11157985	2001	02	22
11157986	2001	02	22
11158163	2001	02	22
11158165	2001	02	22
11158167	2001	02	22
11158270	2001	02	22
11158272	2001	02	22
11158273	2001	02	22
11158275	2001	02	22
11158276	2001	02	22
11208969	2001	03	14
11158278	2001	02	22
11158280	2001	02	22
11158281	2001	02	22
11158284	2001	02	22
11158322	2001	02	22
11158624	2001	02	22
11158634	2001	02	22
11159379	2001	02	22
11159384	2001	02	22
11159385	2001	02	22
11159386	2001	02	22
11159393	2001	02	22
11159395	2001	02	22
11159396	2001	02	22
11159427	2001	02	22
11159436	2001	02	22
11159437	2001	02	22
11159438	2001	02	22
11159439	2001	02	22
11159688	2001	02	22
11159695	2001	02	22
11159719	2001	02	22
11159727	2001	02	22
11159728	2001	02	22
11160382	2001	02	22
11160695	2001	02	22
11160820	2001	02	22
11160821	2001	02	22
11160823	2001	02	22
11160828	2001	02	22
11160834	2001	02	22
11168630	2001	02	22
11171053	2001	02	22
11171078	2001	02	22
11171079	2001	02	22
11172003	2001	02	26
11172052	2001	02	26
11172069	2001	02	26
11179213	2001	02	22
11179295	2001	02	26
11179364	2001	02	26
11179387	2001	02	22
11179389	2001	02	22
11179390	2001	02	22
11179391	2001	02	22
11179392	2001	02	22
11179393	2001	02	22
11179396	2001	02	22
11179398	2001	02	22
11179399	2001	02	22
11179409	2001	02	22
11179415	2001	02	22
11179421	2001	02	22
11181423	2001	02	22
11181430	2001	02	22
11181431	2001	02	22
11181861	2001	02	22
11205338	2001	02	01
11208967	2001	03	14
11208968	2001	03	14
11208970	2001	03	14
11208972	2001	03	14
11208975	2001	03	14
11208978	2001	03	14
11222284	2001	03	06
11222285	2001	03	06
11222286	2001	03	06
11222288	2001	03	06
11222289	2001	03	06
11222290	2001	03	06
11222291	2001	03	06
11222293	2001	03	06
11222625	2001	03	06
11222629	2001	03	06
11222630	2001	03	06
11222631	2001	03	06
11222723	2001	03	06
11226127	2001	03	06
11226134	2001	03	06
11226135	2001	03	06
11226147	2001	03	06
11226154	2001	03	15
11226156	2001	03	15
11226177	2001	03	15
11226223	2001	03	06
11226248	2001	03	06
11226317	2001	03	06
11226326	2001	03	06
11226334	2001	03	06
11230506	2001	03	20
11230507	2001	03	20
11230509	2001	03	20
11230516	2001	03	20
11230519	2001	03	20
11230521	2001	03	20
11230526	2001	03	20
11231632	2001	03	20
11237858	2001	03	12
11237860	2001	03	12
11237877	2001	03	12
11238032	2001	03	12
11238046	2001	03	12
11238446	2001	03	12
11238449	2001	03	12
11238452	2001	03	12
11238460	2001	03	12
11238461	2001	03	12
11238463	2001	03	12
11238894	2001	03	12
11238950	2001	03	12
11245683	2001	03	14
11248052	2001	03	15
11248105	2001	03	15
11248110	2001	03	15
11248115	2001	03	15
11248119	2001	03	15
11248125	2001	03	15
11250870	2001	03	19
11250883	2001	03	19
11251047	2001	03	19
11251052	2001	03	19
11251053	2001	03	19
11251054	2001	03	19
11251059	2001	03	19
11251060	2001	03	19
11251061	2001	03	19
11251077	2001	03	19
11251080	2001	03	19
11251103	2001	03	19
11257117	2001	03	21
11257119	2001	03	21
11257121	2001	03	21
11259290	2001	03	22
11259304	2001	03	22
11259604	2001	03	22
11263497	2001	03	23
11264232	2001	03	26
11264239	2001	03	26
11264250	2001	03	26
11264376	2001	03	26
11266467	2001	03	27
11266470	2001	03	27
11266471	2001	03	27
11274367	2001	04	11
11274440	2001	03	29
11274446	2001	03	29
11278615	2001	04	30
11279251	2001	03	30
11279252	2001	03	30
11279254	2001	03	30
11283153	2001	04	03
11283221	2001	04	03
11283222	2001	04	03
11283224	2001	04	03
11283225	2001	04	03
11283226	2001	04	03
11283227	2001	04	03
11283229	2001	04	03
11283230	2001	04	03
11283231	2001	04	03
11283233	2001	04	03
11283235	2001	04	03
11283236	2001	04	03
11283241	2001	04	03
11283347	2001	04	03
11284718	2001	04	04
11285223	2001	04	04
11285269	2001	04	04
11285285	2001	04	04
11290752	2001	06	11
11294887	2001	04	11
11294890	2001	04	11
11294891	2001	04	11
11294901	2001	04	11
11294904	2001	04	11
11294915	2001	04	11
11296220	2001	04	11
11296257	2001	04	26
11296258	2001	04	26
11296298	2001	04	11
11296299	2001	04	11
11304556	2001	04	17
11306546	2001	04	18
11306551	2001	04	18
11306650	2001	04	18
11306652	2001	04	18
11306653	2001	04	18
11306654	2001	04	18
11306655	2001	04	18
11306656	2001	04	18
11306657	2001	04	18
11306658	2001	04	18
11306659	2001	04	18
11306660	2001	04	18
11306667	2001	04	18
11306668	2001	04	18
11306672	2001	04	18
11309247	2001	04	19
11309261	2001	04	19
11309264	2001	04	19
11309266	2001	04	19
11309408	2001	04	19
11309411	2001	04	19
11309415	2001	04	19
11309494	2001	05	10
11309501	2001	04	26
11310434	2001	04	18
11311137	2001	04	20
11311151	2001	04	20
11312345	2001	04	20
11313432	2001	04	23
11313433	2001	04	23
11313434	2001	04	23
11313435	2001	04	23
11313436	2001	04	23
11313437	2001	04	23
11313438	2001	04	23
11313439	2001	04	23
11313441	2001	04	23
11313445	2001	04	23
11313450	2001	04	23
11316791	2001	04	24
11320225	2001	05	10
11320260	2001	04	26
11325708	2001	04	30
11325711	2001	04	30
11325716	2001	04	30
11325718	2001	04	30
11325719	2001	04	30
11325724	2001	04	30
11325725	2001	04	30
11325726	2001	04	30
11325802	2001	04	30
11331304	2001	05	01
11331306	2001	05	01
11331347	2001	05	01
11331348	2001	05	01
11331349	2001	05	01
11331354	2001	05	01
11331355	2001	05	01
11331357	2001	05	01
11331358	2001	05	01
11331583	2001	05	02
11331584	2001	05	02
11331585	2001	05	02
11331586	2001	05	02
11331757	2001	05	10
11337375	2001	05	04
11342594	2001	05	08
11343237	2001	05	08
11351007	2001	05	14
11351011	2001	05	14
11351010	2001	05	14
11351012	2001	05	14
11351013	2001	05	14
11351022	2001	05	14
11351023	2001	05	14
11351025	2001	05	14
11351026	2001	05	14
11351027	2001	05	14
11351028	2001	05	14
11351030	2001	05	14
11351070	2001	05	14
11352730	2001	05	15
11352930	2001	05	15
11352942	2001	05	15
11353864	2001	05	24
11353868	2001	05	24
11358898	2001	05	18
11359925	2001	05	21
11359937	2001	05	21
11368764	2001	05	22
11371442	2001	05	23
11371443	2001	05	23
11371444	2001	05	23
11371446	2001	05	23
11371448	2001	05	23
11371449	2001	05	23
11371452	2001	05	23
11371610	2001	06	06
11371648	2001	05	24
11375249	2001	05	25
11375422	2001	05	25
11378383	2001	05	29
11381089	2001	05	30
11381094	2001	05	30
11381096	2001	05	30
11382802	2001	05	30
11382803	2001	05	30
11382808	2001	05	30
11382809	2001	05	30
11387202	2001	06	01
11387204	2001	06	01
11387207	2001	06	01
11389194	2001	06	04
11389195	2001	06	04
11389196	2001	06	04
11389198	2001	06	04
11389199	2001	06	04
11389200	2001	06	04
11389202	2001	06	04
11389204	2001	06	04
11389206	2001	06	04
11390641	2001	06	06
11401727	2002	09	23
11402061	2001	06	12
11402062	2001	06	12
11404461	2001	06	20
11408571	2001	06	15
11408578	2001	06	15
11408583	2001	06	15
11408588	2001	06	15
11408590	2001	06	15
11408592	2001	06	15
11408593	2001	06	15
11410622	2001	06	18
11410623	2001	06	18
11410626	2001	06	18
11410627	2001	06	18
11410628	2001	06	18
11410629	2001	06	18
11410630	2001	06	18
11410632	2001	06	18
11410639	2001	06	18
11410645	2001	06	18
11415430	2001	06	20
11416134	2001	06	20
11416153	2001	06	20
11416164	2001	07	04
11416179	2001	06	20
11423396	2001	06	25
11423397	2001	06	25
11423398	2001	06	25
11423399	2001	06	25
11423400	2001	06	25
11423401	2001	06	25
11423402	2001	06	25
11425872	2001	06	26
11425874	2001	06	26
11425875	2001	06	26
11425878	2001	06	26
11429390	2001	06	28
11429398	2001	06	28
11429442	2001	06	28
11429443	2001	06	28
11429446	2001	06	28
11429447	2001	06	28
11429448	2001	06	28
11429629	2001	06	28
11432801	2001	07	02
11432815	2001	07	02
11432987	2001	07	02
11432989	2001	07	02
11432990	2001	07	02
11432991	2001	07	02
11432992	2001	07	02
11432993	2001	07	02
11432994	2001	07	02
11432995	2001	07	02
11432996	2001	07	02
11432997	2001	07	02
11432998	2001	07	02
11433001	2001	07	02
11434873	2001	07	03
11435598	2001	07	03
11438452	2001	07	04
11438680	2001	07	04
11438681	2001	07	04
11438934	2001	07	04
11439085	2001	07	05
11447106	2001	07	11
11447115	2001	07	11
11447275	2001	07	18
11448994	2001	07	12
11448998	2001	07	12
11449000	2001	07	12
11449001	2001	07	12
11449002	2001	07	12
11449003	2001	07	12
11451997	2001	07	13
11452002	2001	07	13
11452004	2001	07	13
11452006	2001	07	13
11452015	2001	07	13
11454664	2001	07	16
11454741	2001	07	20
11454766	2001	07	16
11454953	2001	07	16
11454954	2001	07	16
11454957	2001	07	16
11454958	2001	07	16
11454959	2001	07	16
11454960	2001	07	16
11454961	2001	07	16
11454966	2001	07	16
11454970	2001	07	16
11462007	2001	07	19
11463340	2001	07	20
11463347	2001	07	20
11463611	2001	07	20
11463625	2001	07	20
11463627	2001	07	20
11463631	2001	07	20
11463633	2001	07	20
11463634	2001	07	20
11470824	2001	07	25
11470825	2001	07	25
11470829	2001	07	25
11479341	2001	07	31
11585853	2001	10	04
11479342	2001	07	31
11479344	2001	07	31
11481344	2001	08	07
11481345	2001	08	07
11483505	2001	08	02
11483508	2001	08	02
11483514	2001	08	02
11483696	2001	08	02
12231635	2002	09	16
11483697	2001	08	02
11483698	2001	08	02
11483699	2001	08	02
11483700	2001	08	02
11483704	2001	08	02
11483705	2001	08	02
11483706	2001	08	02
11483708	2001	08	02
11483716	2001	08	02
11483718	2001	08	02
11483719	2001	08	02
11483720	2001	08	02
11483736	2001	08	02
11483778	2001	08	02
11485554	2001	08	03
11485569	2001	08	03
11486041	2001	08	03
11487526	2001	08	06
11489913	2001	08	07
11489917	2001	08	07
11489920	2001	08	07
11493701	2001	08	15
11493703	2001	08	15
11493710	2001	08	15
11495636	2003	10	29
11500359	2001	08	13
11500366	2001	08	13
11500444	2001	08	13
11500542	2001	08	13
11500563	2001	08	13
11502758	2001	08	21
11502759	2001	08	21
11502760	2001	08	21
11502761	2001	08	21
11504560	2002	09	23
11504929	2001	08	29
11507154	2001	08	16
11507155	2001	08	16
11507156	2001	08	16
11507157	2001	08	16
11507158	2001	08	16
11507159	2001	08	16
11507160	2001	08	16
11507162	2001	08	16
11507163	2001	08	16
11507164	2001	08	16
11507167	2001	08	16
11507168	2001	08	16
11507177	2001	08	16
11508248	2001	08	16
11509350	2001	08	17
11509354	2001	08	17
11509355	2001	08	17
11509356	2001	08	17
11509358	2001	08	17
11509362	2001	08	17
11513729	2001	08	21
11514589	2001	08	21
11514593	2001	08	21
11514594	2001	08	21
11514613	2001	08	21
11514615	2001	08	21
11514616	2001	08	21
11514620	2001	08	21
11514628	2001	08	21
11517253	2001	08	22
11520916	2001	08	24
11522590	2001	08	27
11522599	2001	08	27
11522601	2001	08	27
11522604	2001	08	27
11524455	2001	08	28
11524459	2001	08	28
11524460	2001	08	28
11524461	2001	08	28
11526241	2001	08	29
14225260	1965	03	01
11529500	2001	08	31
11532955	2001	09	04
11532957	2001	09	04
11532961	2001	09	04
11532964	2001	09	04
11533126	2001	09	04
11533127	2001	09	04
11533129	2001	09	04
11533130	2001	09	04
11533131	2001	09	04
11533132	2001	09	04
11533133	2001	09	04
11533135	2001	09	04
11533136	2001	09	04
11533137	2001	09	04
11533140	2001	09	04
11533145	2001	09	04
11533146	2001	09	04
11535125	2001	09	05
11535132	2001	09	05
11535619	2001	09	05
11535620	2001	09	05
11535807	2001	09	12
11535814	2001	09	12
11535816	2001	09	12
11546825	2001	09	07
11549599	2001	09	10
11551978	2001	09	20
11553709	2001	09	12
11553717	2001	09	12
11553786	2001	09	26
11553787	2001	09	26
11559762	2001	09	17
11559763	2001	09	17
11559764	2001	09	17
11559765	2001	09	17
11559766	2001	09	17
11559767	2001	09	17
11559769	2001	09	17
11559770	2001	09	17
11559771	2001	09	17
11559772	2001	09	17
11559773	2001	09	17
11559774	2001	09	17
11559775	2001	09	17
11559777	2001	09	17
11559785	2001	09	17
11559792	2001	09	17
11559815	2001	09	17
11559825	2001	09	17
11560894	2001	09	18
11560899	2001	09	18
11563964	2001	09	20
11563969	2001	09	20
11563984	2001	09	20
11564426	2001	09	20
11564644	2001	09	20
11564654	2001	09	20
11564752	2001	09	20
11564756	2001	09	20
11564757	2001	09	20
11564762	2001	09	20
11564862	2001	09	20
11566769	2001	09	21
11566771	2001	09	21
11566776	2001	09	21
11566780	2001	09	21
11566781	2001	09	21
11566782	2001	09	21
11566789	2001	09	21
11566796	2001	09	21
11571312	2001	10	02
11572961	2001	09	26
11579153	2001	10	01
11579154	2001	10	01
11579155	2001	10	01
11579156	2001	10	01
11579157	2001	10	01
11579159	2001	10	01
11579163	2001	10	01
11579166	2001	10	01
11579167	2001	10	01
11579168	2001	10	01
11579178	2001	10	01
11579179	2001	10	01
11581287	2001	10	02
11581399	2001	10	02
11585848	2001	10	04
11585849	2001	10	04
11585850	2001	10	04
11585851	2001	10	04
11585852	2001	10	04
11585919	2001	10	04
11588119	2001	10	05
11588124	2001	10	05
11591728	2001	10	17
11597316	2001	10	12
11598001	2001	10	12
11598180	2001	10	12
11689690	2001	11	05
11598183	2001	10	12
11598187	2001	10	12
11598189	2001	10	12
11598222	2001	10	12
11600670	2001	10	15
11600671	2001	10	15
11600672	2001	10	15
11600674	2001	10	15
11600675	2001	10	15
11600676	2001	10	15
11600677	2001	10	15
11600680	2001	10	15
11600696	2001	10	15
11602638	2001	10	16
11602726	2001	10	16
11602758	2001	10	16
11604417	2001	10	17
11606261	2001	10	18
11606263	2001	10	18
11606273	2001	10	18
11606275	2001	10	18
11606276	2001	10	18
11606278	2001	10	18
11606279	2001	10	18
11606289	2001	10	18
11606311	2001	10	18
11606312	2001	10	18
11606319	2001	10	18
11606333	2001	10	18
11667964	2001	10	22
11673476	2001	10	30
11673478	2001	10	30
11682156	2001	10	29
11682450	2001	10	29
11684705	2001	10	30
11686878	2001	11	05
11686889	2001	11	05
11689433	2001	11	05
11689435	2001	11	05
11689439	2001	11	05
11689440	2001	11	05
11689611	2001	11	05
11689665	2001	11	05
11689703	2001	11	05
11691862	2001	11	05
11691864	2001	11	05
11691867	2001	11	05
11691868	2001	11	05
11691873	2001	11	05
11691874	2001	11	05
11694574	2001	11	05
11694583	2001	11	05
11694588	2001	11	05
11698680	2001	11	07
11694590	2001	11	05
11694592	2001	11	05
11694600	2001	11	05
11696421	2001	11	06
11696444	2001	11	06
11696560	2001	11	13
11696604	2001	11	06
11696605	2001	11	06
11696608	2001	11	06
11696609	2001	11	06
11696611	2001	11	06
11696614	2001	11	06
11696615	2001	11	06
11698689	2001	11	07
11705889	2001	11	13
11706054	2001	11	13
11706209	2001	11	13
11707151	2002	09	23
11707397	2001	11	14
11707398	2001	11	14
11707403	2001	11	14
11707413	2001	11	14
11707586	2001	11	21
11711432	2001	11	16
11711556	2001	11	16
11711557	2001	11	16
11711559	2001	11	16
11711560	2001	11	16
11711562	2001	11	16
11711564	2001	11	16
11711565	2001	11	16
11711566	2001	11	16
11711567	2001	11	16
11711568	2001	11	16
11711569	2001	11	16
11711570	2001	11	16
11711571	2001	11	16
11711574	2001	11	16
11711577	2001	11	16
11711583	2001	11	16
11711612	2001	11	16
11713268	2001	11	19
11714727	2001	11	28
11716757	2001	11	21
11717400	2001	12	05
11717414	2001	12	05
11717449	2001	11	21
11717451	2001	11	21
11717464	2001	11	21
11717465	2001	11	21
11720973	2001	11	26
11720976	2001	11	26
11720987	2001	11	26
11720989	2001	11	26
11720990	2001	11	26
11720993	2001	11	26
11720994	2001	11	26
11720995	2001	11	26
11723158	2001	11	27
11723160	2001	11	27
11723161	2001	11	27
11723163	2001	11	27
11724753	2001	11	28
11724754	2001	11	28
11724759	2001	11	28
11724762	2001	11	28
11724767	2001	11	28
11724816	2001	11	28
11724945	2001	12	05
11729264	2001	11	30
11731571	2001	12	03
11731572	2001	12	03
11731573	2001	12	03
11731574	2001	12	03
11731577	2001	12	03
11731579	2001	12	03
11731581	2001	12	03
11731584	2001	12	03
11731592	2001	12	03
11731595	2001	12	03
11733350	2001	12	04
11786420	2002	01	11
11734626	2001	12	25
11734628	2001	12	25
11734656	2001	12	05
11739408	2001	12	12
11739413	2001	12	12
11739697	2001	12	12
11739734	2001	12	12
11739775	2001	12	12
11739776	2001	12	12
11739786	2001	12	12
11739797	2001	12	12
11739806	2001	12	12
11742069	2001	12	25
11742097	2001	12	25
11742538	2001	12	14
11742978	2001	12	14
11742980	2001	12	14
11742983	2001	12	14
11744746	2001	12	17
11744747	2001	12	17
11744749	2001	12	17
11744750	2001	12	17
11744752	2001	12	17
11744753	2001	12	17
11744757	2001	12	17
11744758	2001	12	17
11744759	2001	12	17
11744760	2001	12	17
11744761	2001	12	17
11744770	2001	12	17
11744774	2001	12	17
11744776	2001	12	17
11747476	2003	07	08
11747900	2001	12	18
11748247	2001	12	28
11749670	2003	03	31
11751296	2001	12	25
11751304	2001	12	25
11751311	2001	12	25
11751315	2001	12	25
11751318	2001	12	25
11751337	2001	12	25
11751639	2001	12	25
11752179	2001	12	25
11756464	2001	12	28
11756474	2001	12	28
11756475	2001	12	28
11756478	2001	12	28
11756479	2001	12	28
11756658	2002	01	09
11756680	2002	01	09
11773235	2002	01	04
11773237	2002	01	04
11773238	2002	01	04
11773240	2002	01	04
11773241	2002	01	04
11773242	2002	01	04
11773314	2002	01	04
11773317	2002	01	04
11773319	2002	01	04
11773320	2002	01	04
11773323	2002	01	04
11773326	2002	01	04
11773327	2002	01	04
11773331	2002	01	04
11773332	2002	01	04
11773336	2002	01	04
11773628	2002	01	09
11777936	2002	01	08
11779805	2002	01	07
11780633	2002	01	08
11781335	2002	01	08
11782545	2002	01	09
11782546	2002	01	09
11784862	2002	01	10
11786473	2002	01	11
11786479	2002	01	11
11786487	2002	01	11
11786491	2002	01	11
11786495	2002	01	11
11786498	2002	01	11
11790800	2002	01	24
11790801	2002	03	06
11790804	2002	01	15
11790805	2002	01	15
11790808	2002	01	15
11790809	2002	01	15
11790810	2002	01	15
11790811	2002	01	15
11790812	2002	01	15
11790813	2002	01	15
11790823	2002	01	15
11790826	2002	01	15
11791205	2002	03	08
11799061	2002	01	18
11799176	2002	01	18
11799178	2002	01	18
11799180	2002	01	18
